Entrez_ID,Gene_Symbol,Phytochemicals
5054,SERPINE1,['Gallic acid']
2740,GLP1R,['Betulinic acid']
1636,ACE,['Gallic acid']
5770,PTPN1,"['Betulinic acid', 'Beta amyrin', 'Lupeol']"
